transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount
TXN001305,CUST00021,PROD0064,2025-06-18,5,67.94,339.7
TXN001306,CUST00202,PROD0191,2024-10-22,2,13.49,26.98
TXN001307,CUST00181,PROD0091,2024-07-14,3,54.88,164.64
TXN001308,CUST00142,PROD0016,2024-10-16,3,176.95,530.85
TXN001309,CUST00484,PROD0143,2025-06-14,3,52.86,158.58
TXN001310,CUST00460,PROD0101,2025-01-06,2,26.68,53.36
TXN001311,CUST00267,PROD0174,2024-12-16,5,175.81,879.05
TXN001312,CUST00117,PROD0107,2024-07-13,2,118.85,237.7
TXN001313,CUST00497,PROD0080,2024-11-23,5,72.56,362.8
TXN001314,CUST00068,PROD0053,2024-09-25,2,120.4,240.8
TXN001315,CUST00410,PROD0052,2024-07-14,2,68.71,137.42
TXN001316,CUST00461,PROD0135,2024-07-03,2,91.71,183.42
TXN001317,CUST00336,PROD0145,2025-04-16,2,70.32,140.64
TXN001318,CUST00273,PROD0185,2024-09-17,1,44.99,44.99
TXN001319,CUST00373,PROD0008,2025-04-16,3,177.23,531.69
TXN001320,CUST00493,PROD0106,2024-11-30,3,94.17,282.51
TXN001321,CUST00478,PROD0190,2024-08-07,3,38.87,116.61
TXN001322,CUST00055,PROD0034,2025-03-25,2,14.98,29.96
TXN001323,CUST00316,PROD0069,2024-08-20,5,117.74,588.7
TXN001324,CUST00306,PROD0060,2025-03-03,2,140.6,281.2
TXN001325,CUST00041,PROD0177,2024-12-28,4,35.48,141.92
TXN001326,CUST00241,PROD0183,2024-08-24,3,44.96,134.88
TXN001327,CUST00252,PROD0122,2024-12-13,2,41.12,82.24
TXN001328,CUST00017,PROD0105,2025-03-06,1,185.83,185.83
TXN001329,CUST00114,PROD0191,2024-11-30,2,153.98,307.96
TXN001330,CUST00091,PROD0113,2025-05-27,5,103.09,515.45
TXN001331,CUST00444,PROD0118,2025-01-14,2,91.24,182.48
TXN001332,CUST00312,PROD0189,2025-06-08,4,146.84,587.36
TXN001333,CUST00314,PROD0191,2024-12-10,5,122.82,614.1
TXN001334,CUST00329,PROD0181,2024-10-04,1,108.92,108.92
TXN001335,CUST00234,PROD0011,2024-11-10,2,108.55,217.1
TXN001336,CUST00377,PROD0011,2024-12-09,5,83.61,418.05
TXN001337,CUST00493,PROD0013,2024-08-11,2,65.32,130.64
TXN001338,CUST00453,PROD0078,2024-12-08,3,97.66,292.98
TXN001339,CUST00151,PROD0157,2024-11-25,1,141.09,141.09
TXN001340,CUST00238,PROD0166,2025-04-18,4,27.18,108.72
TXN001341,CUST00058,PROD0047,2024-10-16,5,188.19,940.95
TXN001342,CUST00280,PROD0035,2024-07-08,4,88.58,354.32
TXN001343,CUST00013,PROD0046,2024-11-11,4,122.16,488.64
TXN001344,CUST00459,PROD0052,2024-06-30,4,27.13,108.52
TXN001345,CUST00355,PROD0167,2025-01-15,2,146.49,292.98
TXN001346,CUST00047,PROD0030,2025-04-27,4,130.47,521.88
TXN001347,CUST00269,PROD0182,2025-05-17,4,148.11,592.44
TXN001348,CUST00314,PROD0041,2024-10-11,4,114.57,458.28
TXN001349,CUST00394,PROD0044,2025-06-07,3,117.44,352.32
TXN001350,CUST00442,PROD0039,2024-07-27,2,175.08,350.16
TXN001351,CUST00394,PROD0183,2025-03-30,1,89.72,89.72
TXN001352,CUST00374,PROD0197,2025-01-22,4,64.87,259.48
TXN001353,CUST00061,PROD0034,2025-03-29,2,10.67,21.34
TXN001354,CUST00007,PROD0118,2025-02-20,4,172.53,690.12
TXN001355,CUST00414,PROD0002,2024-09-24,5,177.71,888.55
TXN001356,CUST00112,PROD0151,2025-02-28,4,96.21,384.84
TXN001357,CUST00041,PROD0154,2024-11-15,5,11.25,56.25
TXN001358,CUST00143,PROD0159,2024-09-22,5,165.82,829.1
TXN001359,CUST00026,PROD0048,2025-03-15,2,20.46,40.92
TXN001360,CUST00019,PROD0038,2025-01-02,1,136.73,136.73
TXN001361,CUST00153,PROD0085,2024-08-25,1,19.32,19.32
TXN001362,CUST00092,PROD0042,2024-11-28,3,126.11,378.33
TXN001363,CUST00359,PROD0153,2024-07-10,5,159.59,797.95
TXN001364,CUST00495,PROD0117,2025-03-31,5,78.44,392.2
TXN001365,CUST00048,PROD0197,2025-06-11,3,71.34,214.02
TXN001366,CUST00420,PROD0018,2024-12-17,4,170.23,680.92
TXN001367,CUST00150,PROD0121,2025-05-27,2,33.18,66.36
TXN001368,CUST00169,PROD0135,2025-02-09,4,109.68,438.72
TXN001369,CUST00108,PROD0157,2024-07-08,1,30.77,30.77
TXN001370,CUST00271,PROD0023,2024-08-11,4,147.57,590.28
TXN001371,CUST00479,PROD0181,2024-08-24,3,91.14,273.42
TXN001372,CUST00133,PROD0135,2025-01-18,5,199.05,995.25
TXN001373,CUST00475,PROD0034,2024-12-30,5,116.9,584.5
TXN001374,CUST00374,PROD0162,2024-10-06,4,103.58,414.32
TXN001375,CUST00453,PROD0157,2025-03-29,2,144.63,289.26
TXN001376,CUST00001,PROD0031,2025-03-22,1,98.33,98.33
TXN001377,CUST00378,PROD0054,2025-04-30,5,199.81,999.05
TXN001378,CUST00024,PROD0086,2024-11-30,3,116.48,349.44
TXN001379,CUST00109,PROD0003,2024-08-07,2,141.1,282.2
TXN001380,CUST00405,PROD0018,2025-02-19,3,67.05,201.15
TXN001381,CUST00166,PROD0197,2024-09-21,1,31.63,31.63
TXN001382,CUST00175,PROD0102,2025-01-10,5,127.04,635.2
TXN001383,CUST00427,PROD0045,2025-06-15,2,72.8,145.6
TXN001384,CUST00473,PROD0173,2025-01-07,4,184.07,736.28
TXN001385,CUST00331,PROD0035,2025-06-11,4,39.52,158.08
TXN001386,CUST00457,PROD0138,2024-11-06,3,97.87,293.61
TXN001387,CUST00476,PROD0191,2024-11-30,1,168.67,168.67
TXN001388,CUST00290,PROD0186,2025-01-27,3,115.48,346.44
TXN001389,CUST00107,PROD0148,2025-06-20,3,161.91,485.73
TXN001390,CUST00034,PROD0039,2024-12-30,3,169.74,509.22
TXN001391,CUST00193,PROD0161,2025-01-07,5,170.06,850.3
TXN001392,CUST00311,PROD0100,2024-09-10,2,123.09,246.18
TXN001393,CUST00362,PROD0081,2025-01-23,1,61.58,61.58
TXN001394,CUST00255,PROD0061,2025-05-16,3,95.86,287.58
TXN001395,CUST00111,PROD0135,2025-01-26,3,43.25,129.75
TXN001396,CUST00402,PROD0010,2024-12-20,2,183.54,367.08
TXN001397,CUST00260,PROD0007,2024-11-14,4,181.94,727.76
TXN001398,CUST00098,PROD0088,2025-04-12,4,149.16,596.64
TXN001399,CUST00159,PROD0199,2024-10-04,3,37.23,111.69
TXN001400,CUST00421,PROD0133,2025-05-10,2,48.99,97.98
TXN001401,CUST00236,PROD0100,2025-06-11,5,32.01,160.05
TXN001402,CUST00478,PROD0012,2025-01-21,5,175.66,878.3
TXN001403,CUST00240,PROD0012,2025-01-10,1,108.91,108.91
TXN001404,CUST00382,PROD0080,2024-07-27,1,119.74,119.74
TXN001405,CUST00328,PROD0054,2025-01-21,3,48.11,144.33
TXN001406,CUST00142,PROD0137,2025-02-03,3,156.83,470.49
TXN001407,CUST00061,PROD0070,2024-07-21,2,39.92,79.84
TXN001408,CUST00008,PROD0160,2025-05-02,5,107.67,538.35
TXN001409,CUST00278,PROD0090,2025-03-16,5,70.51,352.55
TXN001410,CUST00483,PROD0181,2025-04-18,3,119.08,357.24
TXN001411,CUST00037,PROD0080,2025-04-03,5,179.53,897.65
TXN001412,CUST00228,PROD0013,2024-09-26,2,15.51,31.02
TXN001413,CUST00026,PROD0028,2024-07-19,4,20.22,80.88
TXN001414,CUST00201,PROD0046,2024-11-23,5,179.34,896.7
TXN001415,CUST00429,PROD0177,2024-08-11,4,127.1,508.4
TXN001416,CUST00171,PROD0051,2025-01-21,5,24.92,124.6
TXN001417,CUST00291,PROD0034,2024-11-03,1,164.44,164.44
TXN001418,CUST00240,PROD0025,2024-07-07,4,68.97,275.88
TXN001419,CUST00364,PROD0197,2024-08-04,4,99.4,397.6
TXN001420,CUST00074,PROD0158,2025-03-07,3,183.44,550.32
TXN001421,CUST00094,PROD0180,2024-12-11,3,159.87,479.61
TXN001422,CUST00233,PROD0125,2025-01-14,1,22.42,22.42
TXN001423,CUST00180,PROD0123,2025-05-03,4,170.7,682.8
TXN001424,CUST00394,PROD0090,2025-02-05,5,119.19,595.95
TXN001425,CUST00053,PROD0104,2024-10-12,1,71.92,71.92
TXN001426,CUST00037,PROD0078,2024-08-01,5,97.59,487.95
TXN001427,CUST00212,PROD0062,2024-08-31,5,56.3,281.5
TXN001428,CUST00499,PROD0124,2025-04-09,4,22.55,90.2
TXN001429,CUST00417,PROD0178,2025-03-15,5,91.92,459.6
TXN001430,CUST00291,PROD0088,2024-11-19,5,141.89,709.45
TXN001431,CUST00340,PROD0172,2025-04-02,1,150.48,150.48
TXN001432,CUST00294,PROD0125,2024-06-30,1,122.51,122.51
TXN001433,CUST00167,PROD0143,2024-11-04,1,166.18,166.18
TXN001434,CUST00158,PROD0104,2025-03-31,1,123.67,123.67
TXN001435,CUST00417,PROD0153,2024-07-14,4,72.21,288.84
TXN001436,CUST00339,PROD0016,2024-08-03,1,51.35,51.35
TXN001437,CUST00455,PROD0149,2025-04-19,1,153.84,153.84
TXN001438,CUST00077,PROD0116,2024-07-26,5,65.39,326.95
TXN001439,CUST00296,PROD0115,2024-08-18,2,49.08,98.16
TXN001440,CUST00154,PROD0146,2025-01-18,3,184.52,553.56
TXN001441,CUST00368,PROD0089,2024-11-19,1,120.72,120.72
TXN001442,CUST00262,PROD0104,2024-08-20,2,171.98,343.96
TXN001443,CUST00190,PROD0141,2025-05-29,1,10.16,10.16
TXN001444,CUST00421,PROD0092,2024-09-16,1,173.64,173.64
TXN001445,CUST00121,PROD0111,2025-06-14,5,84.91,424.55
TXN001446,CUST00365,PROD0098,2025-01-18,4,82.5,330.0
TXN001447,CUST00109,PROD0170,2024-09-23,2,100.23,200.46
TXN001448,CUST00285,PROD0099,2025-03-25,3,169.59,508.77
TXN001449,CUST00148,PROD0172,2025-04-12,2,35.51,71.02
TXN001450,CUST00332,PROD0005,2025-05-24,2,147.05,294.1
TXN001451,CUST00337,PROD0112,2024-10-23,2,26.09,52.18
TXN001452,CUST00413,PROD0107,2024-08-05,4,179.78,719.12
TXN001453,CUST00310,PROD0109,2024-07-08,5,44.16,220.8
TXN001454,CUST00218,PROD0142,2024-10-12,4,83.1,332.4
TXN001455,CUST00096,PROD0109,2025-03-06,5,11.41,57.05
TXN001456,CUST00434,PROD0188,2024-10-17,2,145.3,290.6
TXN001457,CUST00211,PROD0140,2025-02-12,5,79.72,398.6
TXN001458,CUST00291,PROD0124,2025-06-10,3,31.5,94.5
TXN001459,CUST00493,PROD0177,2024-10-26,1,37.0,37.0
TXN001460,CUST00440,PROD0193,2024-10-03,3,98.34,295.02
TXN001461,CUST00268,PROD0157,2025-05-20,1,56.59,56.59
TXN001462,CUST00380,PROD0170,2024-08-11,1,139.97,139.97
TXN001463,CUST00409,PROD0149,2024-09-26,3,126.48,379.44
TXN001464,CUST00274,PROD0200,2025-01-05,1,99.09,99.09
TXN001465,CUST00464,PROD0121,2024-10-10,5,149.42,747.1
TXN001466,CUST00181,PROD0076,2024-11-26,3,41.83,125.49
TXN001467,CUST00473,PROD0153,2024-07-09,3,148.12,444.36
TXN001468,CUST00134,PROD0016,2024-09-14,4,119.85,479.4
TXN001469,CUST00027,PROD0169,2024-09-09,3,163.69,491.07
TXN001470,CUST00014,PROD0074,2024-08-14,4,25.68,102.72
TXN001471,CUST00040,PROD0072,2024-10-14,3,35.18,105.54
TXN001472,CUST00141,PROD0066,2025-02-06,1,150.87,150.87
TXN001473,CUST00090,PROD0152,2024-08-24,2,135.24,270.48
TXN001474,CUST00414,PROD0045,2024-12-22,3,158.68,476.04
TXN001475,CUST00249,PROD0047,2025-03-01,5,173.78,868.9
TXN001476,CUST00044,PROD0038,2025-01-05,5,187.45,937.25
TXN001477,CUST00429,PROD0127,2025-04-12,4,156.37,625.48
TXN001478,CUST00339,PROD0113,2025-02-28,2,50.06,100.12
TXN001479,CUST00028,PROD0165,2025-01-04,3,153.54,460.62
TXN001480,CUST00027,PROD0043,2025-05-01,4,85.76,343.04
TXN001481,CUST00244,PROD0192,2025-01-26,5,54.4,272.0
TXN001482,CUST00362,PROD0100,2024-07-15,4,59.9,239.6
TXN001483,CUST00446,PROD0112,2024-10-01,1,64.87,64.87
TXN001484,CUST00196,PROD0174,2024-11-12,3,192.73,578.19
TXN001485,CUST00490,PROD0011,2024-07-15,1,184.37,184.37
TXN001486,CUST00182,PROD0111,2024-08-07,5,184.43,922.15
TXN001487,CUST00172,PROD0070,2025-02-10,3,162.44,487.32
TXN001488,CUST00336,PROD0150,2025-02-19,4,97.61,390.44
TXN001489,CUST00384,PROD0062,2024-07-19,5,156.39,781.95
TXN001490,CUST00173,PROD0174,2024-10-06,2,69.52,139.04
TXN001491,CUST00345,PROD0003,2025-06-24,1,12.27,12.27
TXN001492,CUST00269,PROD0027,2025-05-10,4,76.79,307.16
TXN001493,CUST00129,PROD0050,2025-02-04,1,14.5,14.5
TXN001494,CUST00030,PROD0153,2025-05-13,2,190.59,381.18
TXN001495,CUST00063,PROD0182,2024-08-07,1,26.41,26.41
TXN001496,CUST00067,PROD0097,2024-08-24,5,162.61,813.05
TXN001497,CUST00459,PROD0029,2025-03-27,2,58.13,116.26
TXN001498,CUST00339,PROD0020,2024-11-02,4,185.31,741.24
TXN001499,CUST00394,PROD0110,2025-02-08,3,58.89,176.67
TXN001500,CUST00142,PROD0199,2025-05-23,1,82.73,82.73
TXN001501,CUST00031,PROD0067,2025-01-10,3,43.81,131.43
TXN001502,CUST00252,PROD0052,2025-05-25,5,84.6,423.0
TXN001503,CUST00252,PROD0028,2024-08-03,2,112.72,225.44
TXN001504,CUST00112,PROD0158,2024-11-21,1,183.4,183.4
TXN001505,CUST00053,PROD0009,2025-02-17,1,23.38,23.38
TXN001506,CUST00398,PROD0115,2025-02-21,1,180.34,180.34
TXN001507,CUST00335,PROD0164,2025-04-14,1,187.25,187.25
TXN001508,CUST00200,PROD0069,2024-07-24,2,143.01,286.02
TXN001509,CUST00295,PROD0001,2024-12-11,5,144.45,722.25
TXN001510,CUST00245,PROD0112,2024-10-21,4,170.37,681.48
TXN001511,CUST00277,PROD0058,2025-05-25,1,83.04,83.04
TXN001512,CUST00419,PROD0200,2024-07-12,4,33.03,132.12
TXN001513,CUST00479,PROD0092,2024-09-28,3,139.55,418.65
TXN001514,CUST00029,PROD0162,2024-12-06,1,79.42,79.42
TXN001515,CUST00042,PROD0118,2025-01-06,3,133.08,399.24
TXN001516,CUST00284,PROD0011,2025-03-31,4,135.54,542.16
TXN001517,CUST00357,PROD0100,2025-01-27,1,129.82,129.82
TXN001518,CUST00250,PROD0022,2024-12-28,4,149.71,598.84
TXN001519,CUST00019,PROD0050,2025-04-19,1,146.75,146.75
TXN001520,CUST00123,PROD0126,2024-08-30,4,21.97,87.88
TXN001521,CUST00330,PROD0079,2024-09-26,4,111.45,445.8
TXN001522,CUST00495,PROD0005,2024-11-11,1,74.46,74.46
TXN001523,CUST00404,PROD0185,2025-01-08,1,87.05,87.05
TXN001524,CUST00414,PROD0168,2025-03-13,5,97.09,485.45
TXN001525,CUST00446,PROD0138,2024-07-17,2,150.8,301.6
TXN001526,CUST00474,PROD0019,2025-03-02,1,149.74,149.74
TXN001527,CUST00335,PROD0005,2024-10-22,4,182.36,729.44
TXN001528,CUST00024,PROD0063,2024-08-17,2,12.73,25.46
TXN001529,CUST00026,PROD0079,2024-08-10,1,96.68,96.68
TXN001530,CUST00428,PROD0152,2025-04-03,1,165.38,165.38
TXN001531,CUST00059,PROD0128,2025-05-06,5,161.84,809.2
TXN001532,CUST00033,PROD0052,2025-03-09,4,74.1,296.4
TXN001533,CUST00206,PROD0084,2024-07-17,1,195.41,195.41
TXN001534,CUST00280,PROD0036,2024-09-08,3,168.92,506.76
TXN001535,CUST00392,PROD0012,2025-03-12,5,42.96,214.8
TXN001536,CUST00062,PROD0071,2025-05-28,2,153.93,307.86
TXN001537,CUST00357,PROD0095,2025-04-04,5,41.35,206.75
TXN001538,CUST00474,PROD0149,2025-02-25,1,35.34,35.34
TXN001539,CUST00314,PROD0097,2024-08-10,2,12.97,25.94
TXN001540,CUST00042,PROD0002,2024-10-23,1,44.09,44.09
TXN001541,CUST00362,PROD0167,2025-05-15,5,178.51,892.55
TXN001542,CUST00356,PROD0198,2024-11-28,4,141.55,566.2
TXN001543,CUST00074,PROD0164,2025-03-16,3,109.39,328.17
TXN001544,CUST00123,PROD0045,2024-12-01,5,141.42,707.1
TXN001545,CUST00093,PROD0184,2024-08-28,4,126.29,505.16
TXN001546,CUST00322,PROD0078,2025-05-15,3,89.57,268.71
TXN001547,CUST00121,PROD0050,2024-09-17,1,197.45,197.45
TXN001548,CUST00317,PROD0093,2025-05-12,5,106.43,532.15
TXN001549,CUST00395,PROD0161,2024-11-04,2,62.52,125.04
TXN001550,CUST00058,PROD0039,2025-03-22,4,104.53,418.12
TXN001551,CUST00344,PROD0012,2025-04-09,1,132.52,132.52
TXN001552,CUST00108,PROD0112,2025-02-04,3,73.52,220.56
TXN001553,CUST00023,PROD0027,2024-11-09,1,185.72,185.72
TXN001554,CUST00081,PROD0008,2025-03-31,4,107.83,431.32
TXN001555,CUST00459,PROD0061,2025-05-24,4,122.61,490.44
TXN001556,CUST00215,PROD0051,2025-01-14,3,53.71,161.13
TXN001557,CUST00167,PROD0059,2025-05-04,1,55.05,55.05
TXN001558,CUST00446,PROD0052,2024-11-30,4,179.36,717.44
TXN001559,CUST00242,PROD0150,2025-05-23,4,20.32,81.28
TXN001560,CUST00075,PROD0056,2024-11-18,5,96.45,482.25
TXN001561,CUST00192,PROD0035,2024-12-13,4,146.77,587.08
TXN001562,CUST00184,PROD0070,2024-08-10,2,73.82,147.64
TXN001563,CUST00355,PROD0146,2025-06-13,1,63.31,63.31
TXN001564,CUST00437,PROD0120,2025-05-04,4,89.46,357.84
TXN001565,CUST00113,PROD0076,2025-01-05,5,39.79,198.95
TXN001566,CUST00488,PROD0157,2024-08-07,2,119.84,239.68
TXN001567,CUST00438,PROD0059,2024-09-19,1,88.22,88.22
TXN001568,CUST00251,PROD0056,2024-10-05,5,99.96,499.8
TXN001569,CUST00143,PROD0004,2024-11-05,4,149.87,599.48
TXN001570,CUST00127,PROD0084,2025-02-23,4,120.1,480.4
TXN001571,CUST00485,PROD0039,2024-08-31,5,180.67,903.35
TXN001572,CUST00023,PROD0011,2024-11-28,4,149.36,597.44
TXN001573,CUST00018,PROD0109,2024-10-14,5,84.92,424.6
TXN001574,CUST00421,PROD0026,2024-07-08,4,104.1,416.4
TXN001575,CUST00286,PROD0193,2025-05-18,1,141.7,141.7
TXN001576,CUST00487,PROD0056,2024-12-03,2,78.1,156.2
TXN001577,CUST00332,PROD0024,2025-02-27,1,101.16,101.16
TXN001578,CUST00083,PROD0181,2025-01-24,4,173.01,692.04
TXN001579,CUST00013,PROD0117,2024-09-04,4,156.65,626.6
TXN001580,CUST00208,PROD0048,2024-07-04,3,129.09,387.27
TXN001581,CUST00325,PROD0001,2024-07-04,1,83.13,83.13
TXN001582,CUST00171,PROD0136,2024-07-11,1,66.35,66.35
TXN001583,CUST00358,PROD0157,2025-02-11,5,119.29,596.45
TXN001584,CUST00404,PROD0176,2025-03-15,1,127.89,127.89
TXN001585,CUST00377,PROD0015,2025-01-09,5,189.61,948.05
TXN001586,CUST00187,PROD0014,2024-07-19,1,82.76,82.76
TXN001587,CUST00317,PROD0011,2024-11-03,3,79.62,238.86
TXN001588,CUST00287,PROD0181,2024-08-02,1,116.54,116.54
TXN001589,CUST00071,PROD0086,2025-03-17,2,112.53,225.06
TXN001590,CUST00245,PROD0189,2024-08-01,5,175.51,877.55
TXN001591,CUST00108,PROD0193,2024-07-05,2,70.89,141.78
TXN001592,CUST00258,PROD0175,2025-02-13,4,62.66,250.64
TXN001593,CUST00191,PROD0089,2025-05-28,4,102.38,409.52
TXN001594,CUST00425,PROD0032,2024-10-03,4,144.87,579.48
TXN001595,CUST00423,PROD0137,2024-07-17,3,95.88,287.64
TXN001596,CUST00410,PROD0173,2024-12-23,1,45.79,45.79
TXN001597,CUST00045,PROD0021,2024-11-07,4,180.61,722.44
TXN001598,CUST00491,PROD0020,2025-02-02,1,41.31,41.31
TXN001599,CUST00357,PROD0038,2025-05-03,4,38.59,154.36
TXN001600,CUST00267,PROD0161,2025-03-17,1,65.7,65.7
TXN001601,CUST00278,PROD0034,2024-07-15,4,75.87,303.48
TXN001602,CUST00378,PROD0166,2024-11-14,1,65.39,65.39
TXN001603,CUST00012,PROD0060,2025-05-28,5,132.49,662.45
TXN001604,CUST00297,PROD0088,2024-12-01,3,102.37,307.11
TXN001605,CUST00357,PROD0136,2024-07-24,5,94.6,473.0
TXN001606,CUST00291,PROD0034,2025-01-25,3,42.63,127.89
TXN001607,CUST00117,PROD0124,2025-02-16,3,194.44,583.32
TXN001608,CUST00076,PROD0091,2025-06-05,3,96.63,289.89
TXN001609,CUST00317,PROD0042,2025-04-05,5,64.2,321.0
TXN001610,CUST00430,PROD0182,2025-04-01,2,40.64,81.28
TXN001611,CUST00022,PROD0082,2025-05-01,5,34.03,170.15
TXN001612,CUST00190,PROD0048,2025-02-16,2,116.87,233.74
TXN001613,CUST00341,PROD0082,2025-06-12,3,38.11,114.33
TXN001614,CUST00277,PROD0042,2024-11-12,5,67.3,336.5
TXN001615,CUST00208,PROD0128,2025-06-17,2,190.08,380.16
TXN001616,CUST00080,PROD0002,2025-01-17,5,195.36,976.8
TXN001617,CUST00332,PROD0181,2025-01-11,3,100.04,300.12
TXN001618,CUST00497,PROD0194,2025-02-01,5,136.71,683.55
TXN001619,CUST00374,PROD0114,2024-09-13,3,140.94,422.82
TXN001620,CUST00461,PROD0011,2024-10-27,2,138.82,277.64
TXN001621,CUST00158,PROD0007,2025-05-01,4,127.33,509.32
TXN001622,CUST00229,PROD0092,2025-03-09,1,72.01,72.01
TXN001623,CUST00329,PROD0050,2024-08-22,5,110.02,550.1
TXN001624,CUST00101,PROD0006,2025-02-07,1,112.3,112.3
TXN001625,CUST00347,PROD0172,2024-11-13,1,195.41,195.41
TXN001626,CUST00100,PROD0126,2024-12-10,3,124.6,373.8
TXN001627,CUST00484,PROD0015,2024-10-11,3,85.54,256.62
TXN001628,CUST00190,PROD0099,2024-11-23,3,12.32,36.96
TXN001629,CUST00180,PROD0079,2025-01-04,4,176.12,704.48
TXN001630,CUST00111,PROD0187,2025-05-16,4,150.89,603.56
TXN001631,CUST00412,PROD0114,2024-11-29,3,41.12,123.36
TXN001632,CUST00374,PROD0107,2024-11-24,2,168.75,337.5
TXN001633,CUST00045,PROD0037,2024-08-27,2,67.61,135.22
TXN001634,CUST00172,PROD0017,2024-10-04,5,153.66,768.3
TXN001635,CUST00004,PROD0105,2025-05-15,3,88.76,266.28
TXN001636,CUST00237,PROD0182,2024-09-18,5,153.5,767.5
TXN001637,CUST00103,PROD0048,2025-04-20,4,65.0,260.0
TXN001638,CUST00022,PROD0078,2024-10-21,5,67.74,338.7
TXN001639,CUST00379,PROD0119,2024-09-16,2,15.1,30.2
TXN001640,CUST00079,PROD0068,2025-06-28,3,191.65,574.95
TXN001641,CUST00242,PROD0032,2024-08-08,3,89.26,267.78
TXN001642,CUST00465,PROD0177,2024-10-21,2,15.4,30.8
TXN001643,CUST00253,PROD0018,2025-02-08,5,151.66,758.3
TXN001644,CUST00247,PROD0145,2024-09-05,4,174.99,699.96
TXN001645,CUST00352,PROD0122,2024-08-12,1,80.91,80.91
TXN001646,CUST00009,PROD0067,2024-09-08,2,120.51,241.02
TXN001647,CUST00164,PROD0119,2025-04-16,2,77.9,155.8
TXN001648,CUST00140,PROD0093,2025-06-02,4,130.89,523.56
TXN001649,CUST00025,PROD0075,2024-12-29,3,110.63,331.89
TXN001650,CUST00264,PROD0050,2025-05-21,2,155.29,310.58
TXN001651,CUST00386,PROD0043,2024-08-27,5,71.3,356.5
TXN001652,CUST00424,PROD0176,2025-01-19,3,61.58,184.74
TXN001653,CUST00353,PROD0093,2024-07-07,1,111.54,111.54
TXN001654,CUST00422,PROD0037,2024-12-31,1,36.02,36.02
TXN001655,CUST00191,PROD0200,2025-02-05,4,88.28,353.12
TXN001656,CUST00053,PROD0056,2025-04-07,2,105.64,211.28
TXN001657,CUST00408,PROD0144,2025-03-25,5,141.03,705.15
TXN001658,CUST00434,PROD0137,2024-10-03,5,143.43,717.15
TXN001659,CUST00214,PROD0118,2025-05-02,1,32.15,32.15
TXN001660,CUST00473,PROD0005,2025-04-23,4,76.16,304.64
TXN001661,CUST00186,PROD0036,2024-07-11,4,179.05,716.2
TXN001662,CUST00268,PROD0196,2024-08-28,3,42.72,128.16
TXN001663,CUST00015,PROD0191,2025-01-25,1,52.25,52.25
TXN001664,CUST00073,PROD0177,2024-07-09,2,68.41,136.82
TXN001665,CUST00067,PROD0021,2025-03-14,4,141.26,565.04
TXN001666,CUST00040,PROD0005,2025-05-03,4,153.89,615.56
TXN001667,CUST00101,PROD0028,2025-06-08,1,160.68,160.68
TXN001668,CUST00304,PROD0016,2024-10-10,4,32.6,130.4
TXN001669,CUST00023,PROD0017,2025-02-20,3,136.84,410.52
TXN001670,CUST00401,PROD0032,2025-05-11,5,49.03,245.15
TXN001671,CUST00095,PROD0172,2025-03-19,3,15.56,46.68
TXN001672,CUST00434,PROD0192,2025-04-16,3,190.27,570.81
TXN001673,CUST00181,PROD0042,2025-01-02,5,158.35,791.75
TXN001674,CUST00124,PROD0130,2024-08-20,5,22.98,114.9
TXN001675,CUST00391,PROD0004,2024-09-06,5,51.23,256.15
TXN001676,CUST00494,PROD0073,2025-03-23,2,181.32,362.64
TXN001677,CUST00003,PROD0186,2024-09-27,1,185.6,185.6
TXN001678,CUST00436,PROD0182,2024-10-14,4,79.63,318.52
TXN001679,CUST00095,PROD0113,2024-09-01,1,44.36,44.36
TXN001680,CUST00195,PROD0109,2024-12-30,2,107.71,215.42
TXN001681,CUST00058,PROD0195,2024-12-03,3,33.49,100.47
TXN001682,CUST00267,PROD0035,2025-05-04,4,154.83,619.32
TXN001683,CUST00148,PROD0143,2024-07-04,1,25.63,25.63
TXN001684,CUST00060,PROD0099,2024-10-20,3,96.82,290.46
TXN001685,CUST00352,PROD0114,2025-01-21,2,115.24,230.48
TXN001686,CUST00438,PROD0110,2025-02-01,2,172.79,345.58
TXN001687,CUST00481,PROD0174,2024-10-29,3,44.07,132.21
TXN001688,CUST00252,PROD0173,2024-07-19,1,85.31,85.31
TXN001689,CUST00338,PROD0174,2024-10-05,1,32.65,32.65
TXN001690,CUST00206,PROD0178,2024-12-09,5,195.74,978.7
TXN001691,CUST00034,PROD0094,2025-04-04,2,74.34,148.68
TXN001692,CUST00433,PROD0104,2024-08-29,1,54.25,54.25
TXN001693,CUST00372,PROD0128,2024-11-24,3,155.32,465.96
TXN001694,CUST00304,PROD0070,2024-09-05,4,77.66,310.64
TXN001695,CUST00309,PROD0104,2024-07-23,4,107.17,428.68
TXN001696,CUST00394,PROD0117,2025-04-15,1,33.22,33.22
TXN001697,CUST00255,PROD0060,2024-10-22,2,15.65,31.3
TXN001698,CUST00426,PROD0018,2025-06-02,4,138.84,555.36
TXN001699,CUST00196,PROD0155,2025-03-30,3,39.02,117.06
TXN001700,CUST00320,PROD0025,2024-08-15,1,135.61,135.61
TXN001701,CUST00393,PROD0127,2024-10-06,4,48.37,193.48
TXN001702,CUST00255,PROD0126,2024-07-26,5,59.72,298.6
TXN001703,CUST00415,PROD0139,2025-01-05,5,13.36,66.8
