customer_id,purchase_date,channel,amount_spent,items_purchased,avg_item_price
CUST00372,2024-05-13,Mobile,554.45,8,69.31
CUST00092,2024-02-23,Store,297.42,9,33.05
CUST00191,2025-02-17,Mobile,160.44,3,53.48
CUST00302,2024-11-19,Online,222.07,6,37.01
CUST00094,2025-01-01,Call Center,57.19,2,28.59
CUST00475,2024-12-26,Store,548.06,5,109.61
CUST00145,2025-01-26,Online,598.84,6,99.81
CUST00487,2024-09-05,Mobile,484.93,9,53.88
CUST00194,2024-06-07,Mobile,63.86,5,12.77
CUST00478,2024-06-19,Store,203.64,7,29.09
CUST00556,2025-03-31,Call Center,411.71,8,51.46
CUST00499,2025-06-24,Store,783.26,2,391.63
CUST00404,2024-12-16,Online,167.31,8,20.91
CUST00538,2024-11-01,Mobile,199.42,8,24.93
CUST00254,2025-04-23,Call Center,288.81,2,144.41
CUST00135,2025-01-12,Mobile,327.22,6,54.54
CUST00184,2024-04-26,Call Center,262.27,6,43.71
CUST00310,2024-03-05,Mobile,678.14,4,169.53
CUST00098,2024-07-11,Online,700.2,10,70.02
CUST00432,2024-10-15,Online,593.03,9,65.89
CUST00291,2024-06-25,Online,155.44,6,25.91
CUST00099,2024-11-30,Mobile,533.38,2,266.69
CUST00562,2025-03-14,Online,434.81,1,434.81
CUST00467,2024-08-06,Online,268.74,6,44.79
CUST00354,2024-03-15,Mobile,780.9,9,86.77
CUST00560,2025-01-31,Mobile,336.27,10,33.63
CUST00231,2025-02-19,Mobile,37.3,1,37.3
CUST00029,2025-04-26,Online,286.57,1,286.57
CUST00431,2024-03-18,Store,430.06,6,71.68
CUST00015,2024-12-05,Mobile,134.54,6,22.42
CUST00449,2024-03-16,Mobile,222.7,4,55.67
CUST00488,2024-05-11,Store,409.01,5,81.8
CUST00464,2024-10-06,Mobile,660.48,7,94.35
CUST00110,2024-10-17,Call Center,436.61,2,218.31
CUST00585,2025-04-20,Store,146.04,1,146.04
CUST00507,2025-04-01,Online,315.95,4,78.99
CUST00222,2025-01-18,Mobile,129.8,3,43.27
CUST00069,2024-11-10,Call Center,619.18,7,88.45
CUST00500,2024-02-24,Store,366.18,7,52.31
CUST00235,2024-07-08,Call Center,214.0,7,30.57
CUST00257,2024-03-16,Online,559.78,4,139.94
CUST00597,2024-08-02,Store,769.74,10,76.97
CUST00451,2025-03-14,Online,746.28,9,82.92
CUST00370,2025-04-04,Online,793.52,5,158.7
CUST00496,2025-02-10,Mobile,620.2,9,68.91
CUST00036,2024-05-08,Call Center,472.04,6,78.67
CUST00159,2024-03-17,Store,401.26,9,44.58
CUST00472,2024-09-24,Mobile,470.49,2,235.25
CUST00533,2025-01-09,Online,417.74,6,69.62
CUST00358,2024-08-07,Online,580.57,8,72.57
CUST00222,2025-03-15,Store,719.42,5,143.88
CUST00222,2024-02-20,Call Center,293.03,2,146.51
CUST00335,2024-10-08,Call Center,755.69,1,755.69
CUST00305,2025-01-07,Mobile,725.0,6,120.83
CUST00530,2024-05-10,Store,143.25,8,17.91
CUST00317,2024-06-05,Mobile,210.58,7,30.08
CUST00483,2024-05-01,Call Center,228.93,4,57.23
CUST00424,2024-05-21,Mobile,322.46,6,53.74
CUST00432,2024-09-27,Online,57.72,3,19.24
CUST00145,2024-08-03,Store,401.16,3,133.72
CUST00314,2024-02-19,Call Center,616.37,8,77.05
CUST00468,2024-05-02,Call Center,405.08,2,202.54
CUST00478,2024-09-27,Store,726.26,10,72.63
CUST00405,2024-04-23,Online,629.03,7,89.86
CUST00164,2024-06-30,Online,413.12,2,206.56
CUST00297,2024-07-25,Store,420.93,8,52.62
CUST00059,2024-06-07,Store,235.85,1,235.85
CUST00302,2024-05-10,Mobile,574.38,6,95.73
CUST00036,2024-09-19,Store,170.92,5,34.18
CUST00427,2024-06-17,Call Center,665.24,6,110.87
CUST00020,2024-02-25,Online,437.42,3,145.81
CUST00227,2024-09-30,Online,340.26,8,42.53
CUST00330,2025-04-21,Mobile,264.88,1,264.88
CUST00429,2025-05-18,Mobile,400.31,8,50.04
CUST00272,2025-05-02,Mobile,406.02,8,50.75
CUST00212,2024-04-07,Call Center,449.81,6,74.97
CUST00415,2025-02-18,Online,351.42,8,43.93
CUST00203,2024-06-12,Call Center,325.68,5,65.14
CUST00506,2024-06-21,Store,58.14,2,29.07
CUST00035,2025-04-08,Mobile,217.45,2,108.72
CUST00016,2025-04-18,Online,162.97,6,27.16
CUST00494,2024-12-08,Call Center,524.89,6,87.48
CUST00535,2024-12-31,Mobile,606.43,1,606.43
CUST00006,2024-04-16,Mobile,452.35,3,150.78
CUST00127,2025-01-26,Call Center,662.48,6,110.41
CUST00131,2024-05-30,Store,394.13,10,39.41
CUST00407,2025-04-29,Mobile,197.1,10,19.71
CUST00152,2024-09-04,Store,41.71,6,6.95
CUST00382,2025-06-21,Mobile,283.66,10,28.37
CUST00436,2024-04-20,Mobile,233.0,1,233.0
CUST00159,2024-04-07,Mobile,752.36,4,188.09
CUST00118,2025-03-11,Call Center,473.69,4,118.42
CUST00144,2025-03-03,Mobile,269.32,7,38.47
CUST00205,2024-10-23,Store,765.84,2,382.92
CUST00537,2025-03-31,Mobile,500.07,2,250.03
CUST00174,2024-12-26,Online,469.99,8,58.75
CUST00510,2024-11-27,Store,744.6,10,74.46
CUST00112,2024-11-10,Store,97.79,5,19.56
CUST00211,2025-04-29,Call Center,309.47,7,44.21
CUST00560,2024-07-14,Call Center,672.63,4,168.16
CUST00208,2024-06-24,Mobile,672.58,5,134.52
CUST00066,2024-09-22,Store,710.07,10,71.01
CUST00316,2024-04-30,Call Center,303.61,1,303.61
CUST00190,2024-12-27,Store,704.69,9,78.3
CUST00369,2024-08-18,Store,107.69,3,35.9
CUST00136,2024-09-21,Mobile,664.15,10,66.41
CUST00024,2024-12-30,Store,412.96,3,137.65
CUST00538,2024-06-19,Store,487.94,10,48.79
CUST00048,2024-04-07,Call Center,281.51,7,40.22
CUST00390,2024-11-24,Store,696.59,7,99.51
CUST00574,2025-03-31,Mobile,773.01,2,386.5
CUST00589,2025-04-04,Mobile,64.27,9,7.14
CUST00227,2024-05-16,Call Center,190.06,3,63.35
CUST00333,2024-06-01,Online,262.42,9,29.16
CUST00473,2025-05-14,Call Center,775.84,5,155.17
CUST00567,2025-02-27,Call Center,125.06,2,62.53
CUST00576,2024-04-12,Call Center,795.73,3,265.24
CUST00599,2025-03-03,Call Center,743.87,1,743.87
CUST00517,2024-04-24,Store,20.56,5,4.11
CUST00313,2024-11-15,Mobile,461.25,5,92.25
CUST00182,2024-11-12,Store,665.91,5,133.18
CUST00063,2025-02-23,Call Center,316.85,6,52.81
CUST00053,2024-05-18,Mobile,42.69,8,5.34
CUST00452,2024-11-04,Mobile,98.37,8,12.3
CUST00492,2024-11-08,Store,549.95,3,183.32
CUST00160,2024-03-16,Call Center,526.76,1,526.76
CUST00537,2024-05-15,Mobile,522.44,5,104.49
CUST00249,2024-06-10,Online,444.37,6,74.06
CUST00300,2024-12-03,Mobile,121.96,4,30.49
CUST00423,2025-03-26,Store,41.14,8,5.14
CUST00567,2024-02-22,Mobile,657.87,3,219.29
CUST00125,2024-05-22,Call Center,376.98,7,53.85
CUST00075,2024-02-27,Store,715.24,10,71.52
CUST00247,2025-02-18,Call Center,503.93,4,125.98
CUST00308,2024-03-18,Online,208.27,4,52.07
CUST00204,2025-03-01,Mobile,459.9,1,459.9
CUST00501,2024-05-29,Store,503.4,3,167.8
CUST00411,2024-12-17,Call Center,140.26,5,28.05
CUST00120,2024-06-25,Online,46.27,10,4.63
CUST00149,2024-03-31,Store,715.82,6,119.3
CUST00344,2025-02-18,Mobile,311.36,8,38.92
CUST00438,2025-01-13,Call Center,484.12,8,60.52
CUST00534,2024-10-10,Mobile,636.91,6,106.15
CUST00095,2025-04-09,Store,736.7,8,92.09
CUST00347,2024-04-04,Store,366.03,6,61.0
CUST00204,2024-06-26,Mobile,363.2,4,90.8
CUST00418,2024-11-28,Store,461.78,3,153.93
CUST00281,2024-11-19,Mobile,505.23,9,56.14
CUST00424,2024-03-01,Mobile,141.73,3,47.24
CUST00254,2024-10-02,Mobile,72.1,6,12.02
CUST00230,2024-06-13,Mobile,440.09,1,440.09
CUST00225,2024-07-22,Online,104.02,5,20.8
CUST00054,2024-07-05,Call Center,629.52,3,209.84
CUST00211,2024-03-09,Call Center,360.25,5,72.05
CUST00023,2024-11-24,Call Center,584.99,3,195.0
CUST00507,2024-10-13,Store,327.16,5,65.43
CUST00523,2024-09-26,Mobile,695.61,2,347.81
CUST00388,2024-12-27,Store,358.16,8,44.77
CUST00281,2025-05-07,Call Center,742.69,1,742.69
CUST00496,2024-11-09,Store,384.91,7,54.99
CUST00106,2025-01-25,Call Center,373.05,10,37.3
CUST00290,2025-02-16,Mobile,376.16,2,188.08
CUST00215,2024-04-03,Mobile,353.75,1,353.75
CUST00035,2025-06-24,Store,504.89,4,126.22
CUST00576,2024-03-30,Mobile,662.48,1,662.48
CUST00288,2025-02-04,Mobile,610.9,7,87.27
CUST00077,2024-04-23,Call Center,594.8,2,297.4
CUST00389,2025-05-27,Online,320.2,5,64.04
CUST00123,2024-03-13,Mobile,236.15,10,23.62
CUST00516,2024-05-27,Call Center,70.69,9,7.85
CUST00417,2025-05-09,Online,54.67,3,18.22
CUST00324,2024-06-14,Call Center,554.29,5,110.86
CUST00500,2024-05-22,Store,740.41,4,185.1
CUST00595,2024-06-23,Call Center,496.91,8,62.11
CUST00402,2025-05-20,Online,799.89,8,99.99
CUST00317,2024-06-16,Online,76.19,9,8.47
CUST00244,2024-10-04,Store,791.26,2,395.63
CUST00586,2024-06-01,Online,261.37,4,65.34
CUST00271,2024-08-04,Mobile,603.91,2,301.95
CUST00456,2024-03-02,Call Center,704.65,8,88.08
CUST00003,2024-05-07,Online,551.95,3,183.98
CUST00344,2025-04-28,Online,70.73,3,23.58
CUST00431,2024-05-28,Store,420.8,8,52.6
CUST00355,2024-07-01,Online,678.12,9,75.35
CUST00488,2025-06-07,Online,278.72,8,34.84
CUST00377,2024-06-11,Store,27.04,1,27.04
CUST00518,2025-05-05,Online,637.01,9,70.78
CUST00070,2024-05-14,Call Center,124.03,8,15.5
CUST00167,2024-04-18,Online,363.22,4,90.81
CUST00218,2024-05-20,Call Center,163.2,9,18.13
CUST00590,2025-04-21,Mobile,313.67,3,104.56
CUST00452,2025-05-24,Call Center,61.07,6,10.18
CUST00285,2025-04-29,Store,702.84,1,702.84
CUST00250,2024-09-12,Mobile,301.14,4,75.28
CUST00342,2025-04-13,Mobile,294.71,5,58.94
CUST00445,2024-08-10,Call Center,615.57,10,61.56
CUST00580,2024-07-09,Mobile,592.66,9,65.85
CUST00263,2024-11-21,Call Center,656.95,6,109.49
CUST00346,2025-01-31,Online,317.1,3,105.7
CUST00236,2024-06-01,Call Center,676.68,5,135.34
CUST00441,2025-06-03,Online,657.79,9,73.09
CUST00204,2025-03-12,Store,611.72,4,152.93
CUST00368,2025-06-06,Store,629.76,2,314.88
CUST00538,2024-09-24,Online,505.25,9,56.14
CUST00300,2024-10-14,Online,444.42,5,88.88
CUST00258,2025-01-22,Online,559.34,1,559.34
CUST00600,2024-09-13,Mobile,626.9,4,156.72
CUST00561,2025-02-02,Online,359.67,5,71.93
CUST00018,2024-07-21,Mobile,569.6,10,56.96
CUST00427,2024-05-08,Call Center,403.66,2,201.83
CUST00338,2025-01-24,Mobile,707.21,2,353.61
CUST00402,2024-05-17,Call Center,73.48,7,10.5
CUST00141,2025-04-02,Call Center,586.04,5,117.21
CUST00432,2024-07-07,Call Center,103.0,10,10.3
CUST00391,2024-12-19,Online,674.83,7,96.4
CUST00006,2024-04-21,Call Center,715.6,2,357.8
CUST00402,2024-11-23,Call Center,304.87,1,304.87
CUST00200,2024-10-28,Mobile,117.52,2,58.76
CUST00018,2024-11-07,Call Center,193.54,3,64.51
CUST00591,2024-03-02,Store,421.44,1,421.44
CUST00121,2024-10-03,Mobile,70.78,9,7.86
CUST00012,2024-11-07,Online,406.56,10,40.66
CUST00393,2024-11-26,Mobile,598.97,3,199.66
CUST00280,2024-06-11,Online,244.51,1,244.51
CUST00530,2024-04-23,Online,563.24,1,563.24
CUST00360,2025-01-25,Store,688.07,4,172.02
CUST00004,2024-06-01,Call Center,746.58,3,248.86
CUST00556,2024-06-27,Online,106.06,3,35.35
CUST00198,2024-07-02,Online,740.88,4,185.22
CUST00015,2024-03-18,Call Center,294.19,7,42.03
CUST00079,2025-06-27,Store,252.48,9,28.05
CUST00567,2024-04-07,Mobile,32.22,9,3.58
CUST00338,2024-04-05,Call Center,704.54,9,78.28
CUST00380,2024-04-07,Mobile,798.97,4,199.74
CUST00170,2024-03-05,Store,195.62,6,32.6
CUST00217,2024-07-11,Call Center,694.6,4,173.65
CUST00138,2024-11-13,Mobile,165.11,10,16.51
CUST00542,2024-12-16,Mobile,50.07,8,6.26
CUST00143,2024-11-27,Online,405.34,7,57.91
CUST00063,2024-02-18,Store,266.74,5,53.35
CUST00460,2024-08-17,Store,224.98,4,56.24
CUST00041,2024-12-01,Store,563.23,9,62.58
CUST00303,2024-05-04,Store,730.64,8,91.33
CUST00345,2024-04-21,Store,708.45,6,118.08
CUST00158,2025-04-30,Store,578.25,1,578.25
CUST00456,2024-08-28,Store,308.22,4,77.06
CUST00285,2024-05-03,Call Center,378.88,4,94.72
CUST00411,2024-11-19,Online,509.15,3,169.72
CUST00538,2025-05-15,Store,283.29,10,28.33
CUST00325,2024-09-23,Store,450.31,2,225.16
CUST00191,2024-08-06,Online,479.73,5,95.95
CUST00578,2024-05-22,Mobile,368.34,4,92.08
CUST00112,2025-05-23,Mobile,753.16,10,75.32
CUST00394,2024-05-26,Mobile,595.7,3,198.57
CUST00064,2024-10-29,Store,550.4,2,275.2
CUST00501,2024-08-16,Store,276.43,6,46.07
CUST00551,2024-09-21,Store,20.18,9,2.24
CUST00163,2025-05-18,Online,732.89,6,122.15
CUST00521,2025-05-22,Mobile,686.46,3,228.82
CUST00557,2024-04-15,Call Center,497.15,5,99.43
CUST00324,2025-03-14,Store,634.31,3,211.44
CUST00468,2025-03-03,Call Center,168.21,9,18.69
CUST00121,2025-04-05,Call Center,534.49,7,76.36
CUST00013,2024-03-21,Call Center,303.09,2,151.54
CUST00534,2024-04-06,Call Center,62.82,2,31.41
CUST00474,2025-03-03,Store,482.8,10,48.28
CUST00055,2025-04-08,Online,572.85,10,57.29
CUST00415,2024-04-18,Mobile,280.01,10,28.0
CUST00502,2025-05-06,Store,330.58,8,41.32
CUST00225,2025-05-29,Mobile,81.34,9,9.04
CUST00580,2025-01-11,Mobile,478.78,8,59.85
CUST00134,2025-02-10,Call Center,411.92,5,82.38
CUST00460,2024-07-07,Call Center,692.67,9,76.96
CUST00131,2024-07-08,Mobile,625.07,9,69.45
CUST00171,2024-11-29,Call Center,779.98,4,195.0
CUST00175,2025-04-13,Online,52.46,1,52.46
CUST00424,2024-06-30,Online,633.3,1,633.3
CUST00361,2024-12-07,Online,307.48,7,43.93
CUST00519,2024-08-02,Store,462.5,9,51.39
CUST00092,2025-02-08,Call Center,658.78,9,73.2
CUST00004,2024-07-06,Call Center,245.23,6,40.87
CUST00150,2025-05-12,Mobile,166.91,4,41.73
CUST00234,2024-08-13,Online,285.28,7,40.75
CUST00289,2024-02-23,Online,200.69,8,25.09
CUST00111,2025-01-18,Mobile,361.29,7,51.61
CUST00018,2024-07-20,Online,626.0,5,125.2
CUST00087,2025-03-19,Call Center,367.06,8,45.88
CUST00315,2024-11-12,Online,769.3,10,76.93
CUST00499,2024-08-03,Call Center,385.38,3,128.46
CUST00295,2024-10-12,Call Center,209.27,2,104.64
CUST00302,2024-03-20,Call Center,105.74,8,13.22
CUST00145,2025-01-07,Mobile,752.63,6,125.44
CUST00210,2025-02-19,Online,118.51,1,118.51
CUST00056,2024-07-16,Call Center,429.99,6,71.67
CUST00309,2024-10-08,Call Center,309.74,10,30.97
CUST00052,2024-12-27,Call Center,97.95,6,16.32
CUST00262,2024-07-07,Online,89.08,4,22.27
CUST00290,2024-12-13,Call Center,361.4,9,40.16
CUST00461,2024-04-18,Store,535.45,8,66.93
CUST00288,2025-06-02,Store,726.69,7,103.81
CUST00573,2024-12-25,Call Center,766.35,7,109.48
CUST00269,2025-06-01,Online,342.08,10,34.21
CUST00491,2024-12-17,Online,452.18,1,452.18
CUST00588,2024-07-14,Store,353.46,9,39.27
CUST00171,2024-06-10,Store,89.87,6,14.98
CUST00535,2025-03-13,Online,595.42,7,85.06
CUST00554,2024-08-08,Call Center,377.47,7,53.92
CUST00568,2025-02-27,Store,565.46,5,113.09
CUST00263,2024-09-25,Mobile,564.95,4,141.24
CUST00085,2024-12-12,Online,102.81,7,14.69
CUST00507,2024-06-01,Store,343.92,5,68.78
CUST00413,2025-03-17,Mobile,554.16,1,554.16
CUST00320,2024-07-05,Online,663.0,1,663.0
CUST00211,2024-12-06,Mobile,621.82,10,62.18
CUST00205,2024-11-27,Online,425.65,1,425.65
CUST00470,2025-05-09,Online,230.67,8,28.83
CUST00015,2025-03-04,Mobile,147.71,7,21.1
CUST00556,2025-04-14,Online,564.03,7,80.58
CUST00226,2025-04-09,Store,237.93,2,118.97
CUST00169,2024-06-01,Online,549.91,8,68.74
CUST00121,2025-05-09,Store,621.41,8,77.68
CUST00173,2024-10-20,Online,511.55,7,73.08
CUST00154,2025-05-30,Online,329.28,7,47.04
CUST00402,2024-06-25,Online,161.1,3,53.7
CUST00022,2024-08-04,Online,410.98,9,45.66
CUST00453,2025-01-10,Online,49.06,9,5.45
CUST00292,2025-04-21,Store,444.39,2,222.19
CUST00584,2025-04-30,Mobile,667.7,6,111.28
CUST00278,2024-05-25,Call Center,746.94,8,93.37
CUST00441,2024-09-02,Online,238.86,3,79.62
CUST00111,2024-04-20,Online,670.34,9,74.48
CUST00068,2024-05-10,Mobile,399.01,3,133.0
CUST00130,2024-07-04,Store,171.07,3,57.02
CUST00395,2025-06-20,Online,173.85,4,43.46
CUST00107,2024-03-17,Store,714.83,10,71.48
CUST00420,2024-08-31,Store,430.04,7,61.43
CUST00065,2024-07-26,Store,575.32,7,82.19
CUST00430,2024-02-25,Mobile,162.98,10,16.3
CUST00309,2024-07-14,Online,497.57,5,99.51
CUST00209,2024-11-25,Online,207.68,1,207.68
CUST00068,2025-01-16,Online,55.21,1,55.21
CUST00480,2025-03-04,Online,731.39,3,243.8
CUST00080,2025-05-19,Store,477.62,3,159.21
CUST00554,2025-05-25,Mobile,64.11,8,8.01
CUST00057,2025-03-28,Store,595.98,4,149.0
CUST00469,2024-10-23,Store,656.11,6,109.35
CUST00268,2025-06-21,Store,345.89,10,34.59
CUST00398,2024-05-01,Store,172.68,10,17.27
CUST00451,2024-03-10,Online,349.81,3,116.6
CUST00062,2025-01-18,Online,237.58,1,237.58
CUST00438,2024-07-06,Call Center,549.42,7,78.49
CUST00282,2024-05-10,Mobile,287.73,2,143.87
CUST00034,2024-06-30,Mobile,257.05,2,128.53
CUST00108,2025-03-24,Store,496.94,7,70.99
CUST00141,2024-05-17,Store,373.77,9,41.53
CUST00447,2025-05-07,Mobile,747.27,2,373.63
CUST00058,2024-07-31,Store,232.12,8,29.02
CUST00224,2025-05-11,Online,636.04,4,159.01
CUST00560,2025-05-04,Call Center,100.54,4,25.14
CUST00255,2024-05-03,Call Center,709.99,7,101.43
CUST00058,2024-11-10,Online,582.94,1,582.94
CUST00550,2025-06-20,Online,737.86,8,92.23
CUST00148,2025-04-30,Call Center,138.94,4,34.73
CUST00491,2025-06-19,Store,92.78,3,30.93
CUST00461,2024-10-12,Store,332.92,9,36.99
CUST00373,2025-03-20,Call Center,368.89,6,61.48
CUST00137,2024-09-05,Mobile,207.7,6,34.62
CUST00480,2024-10-14,Store,285.14,10,28.51
CUST00328,2024-02-16,Mobile,467.15,1,467.15
CUST00559,2024-12-06,Call Center,59.35,3,19.78
CUST00201,2024-05-31,Store,624.31,6,104.05
CUST00101,2024-08-21,Mobile,513.2,10,51.32
CUST00190,2024-11-27,Store,490.14,6,81.69
CUST00060,2025-06-17,Online,647.87,10,64.79
CUST00321,2024-03-04,Online,158.27,2,79.14
CUST00585,2024-04-17,Mobile,144.19,6,24.03
CUST00316,2025-02-15,Call Center,261.81,9,29.09
CUST00501,2024-03-06,Call Center,296.11,4,74.03
CUST00455,2024-04-19,Mobile,237.14,6,39.52
CUST00318,2024-12-06,Mobile,59.05,4,14.76
CUST00554,2025-01-14,Call Center,406.62,8,50.83
CUST00364,2025-02-21,Store,117.23,7,16.75
CUST00568,2024-07-30,Online,551.77,10,55.18
CUST00556,2025-02-13,Mobile,367.75,3,122.58
CUST00140,2024-05-01,Online,644.37,3,214.79
CUST00351,2025-02-20,Online,466.65,9,51.85
CUST00014,2024-11-26,Call Center,550.36,9,61.15
CUST00498,2024-08-16,Store,96.2,7,13.74
CUST00232,2024-04-13,Online,287.57,7,41.08
CUST00433,2025-03-13,Call Center,260.58,6,43.43
CUST00236,2025-03-17,Online,701.03,7,100.15
CUST00582,2024-09-13,Store,88.65,1,88.65
CUST00431,2025-01-05,Online,714.22,3,238.07
CUST00274,2025-04-06,Online,131.47,7,18.78
CUST00399,2024-05-08,Store,384.71,3,128.24
CUST00367,2025-04-26,Mobile,566.77,10,56.68
CUST00273,2024-08-23,Online,625.02,4,156.25
CUST00499,2024-07-07,Online,609.52,7,87.07
CUST00403,2025-05-30,Online,699.97,6,116.66
CUST00169,2024-04-09,Mobile,753.33,1,753.33
CUST00455,2024-04-05,Mobile,515.15,3,171.72
CUST00433,2025-01-02,Store,658.94,7,94.13
CUST00458,2024-07-11,Call Center,105.4,10,10.54
CUST00501,2024-11-18,Online,789.96,5,157.99
CUST00380,2024-10-07,Store,551.35,5,110.27
CUST00564,2024-11-28,Call Center,20.33,6,3.39
CUST00269,2024-04-14,Online,113.1,6,18.85
CUST00168,2024-06-23,Store,390.51,8,48.81
CUST00520,2024-12-09,Store,203.69,8,25.46
CUST00478,2025-05-25,Store,486.04,10,48.6
CUST00438,2024-03-30,Online,707.8,10,70.78
CUST00575,2024-10-15,Store,577.04,4,144.26
CUST00587,2025-01-29,Online,328.5,5,65.7
CUST00156,2024-11-23,Call Center,40.18,4,10.04
CUST00177,2024-03-04,Mobile,88.8,10,8.88
CUST00462,2025-02-08,Mobile,635.27,2,317.63
CUST00591,2024-12-12,Online,760.2,9,84.47
CUST00056,2025-01-04,Mobile,389.49,4,97.37
CUST00409,2024-08-30,Mobile,115.84,2,57.92
CUST00219,2024-05-31,Store,171.01,6,28.5
CUST00129,2024-10-30,Online,326.25,8,40.78
CUST00295,2025-01-13,Mobile,308.72,4,77.18
CUST00383,2025-05-03,Mobile,113.64,6,18.94
CUST00020,2024-11-09,Call Center,697.51,9,77.5
CUST00345,2024-07-20,Mobile,235.13,9,26.13
CUST00029,2025-03-06,Store,282.16,7,40.31
CUST00080,2025-03-30,Online,490.84,3,163.61
CUST00116,2024-08-30,Call Center,784.04,10,78.4
CUST00138,2024-07-03,Call Center,536.08,10,53.61
CUST00086,2024-11-23,Store,732.82,8,91.6
CUST00080,2024-12-21,Mobile,498.4,9,55.38
CUST00406,2024-05-31,Call Center,422.75,5,84.55
CUST00509,2024-11-11,Online,230.64,1,230.64
CUST00108,2024-12-05,Call Center,274.94,10,27.49
CUST00309,2025-05-27,Store,345.59,1,345.59
CUST00080,2025-06-27,Online,161.64,1,161.64
CUST00531,2025-01-14,Store,351.36,3,117.12
CUST00491,2025-06-06,Online,512.57,9,56.95
CUST00203,2025-06-16,Mobile,523.23,4,130.81
CUST00043,2024-05-18,Mobile,618.54,6,103.09
CUST00516,2024-05-19,Call Center,389.26,7,55.61
CUST00419,2024-10-07,Store,332.22,1,332.22
CUST00158,2024-12-17,Call Center,446.65,2,223.32
CUST00529,2025-03-19,Store,724.7,3,241.57
CUST00586,2024-08-12,Call Center,568.6,3,189.53
CUST00352,2025-01-24,Online,141.82,4,35.45
CUST00545,2024-12-11,Mobile,518.78,7,74.11
CUST00476,2024-04-03,Call Center,445.94,3,148.65
CUST00409,2024-09-09,Online,280.59,4,70.15
CUST00461,2025-03-05,Store,130.57,3,43.52
CUST00571,2024-07-26,Mobile,445.71,9,49.52
CUST00228,2024-02-24,Mobile,41.33,2,20.66
CUST00509,2024-02-23,Mobile,270.84,10,27.08
CUST00195,2024-03-14,Store,674.01,2,337.0
CUST00343,2024-12-26,Store,641.89,6,106.98
CUST00461,2025-05-18,Store,284.33,7,40.62
CUST00201,2024-04-05,Online,786.75,1,786.75
CUST00413,2024-07-25,Online,559.2,3,186.4
CUST00183,2024-10-13,Online,682.77,8,85.35
CUST00074,2025-04-19,Online,590.86,3,196.95
CUST00089,2024-07-30,Store,93.08,9,10.34
CUST00188,2025-02-03,Call Center,549.2,7,78.46
CUST00200,2025-06-12,Store,102.35,7,14.62
CUST00142,2024-03-23,Store,555.65,4,138.91
CUST00065,2024-12-22,Call Center,575.39,2,287.69
CUST00249,2024-09-07,Mobile,71.16,8,8.89
CUST00002,2024-12-07,Mobile,586.74,6,97.79
CUST00570,2024-03-22,Online,276.04,1,276.04
CUST00041,2024-07-24,Online,87.95,5,17.59
CUST00413,2024-05-19,Online,253.01,6,42.17
CUST00349,2024-04-26,Call Center,117.59,1,117.59
CUST00429,2024-04-24,Call Center,624.26,3,208.09
CUST00425,2025-02-15,Store,665.71,6,110.95
CUST00452,2025-04-15,Store,375.88,8,46.98
CUST00414,2025-02-06,Online,700.94,3,233.65
CUST00123,2025-04-19,Mobile,799.73,5,159.95
CUST00551,2024-09-19,Online,773.61,3,257.87
CUST00523,2025-06-26,Online,717.68,8,89.71
CUST00450,2025-02-27,Mobile,146.26,2,73.13
CUST00084,2025-03-24,Online,307.67,1,307.67
CUST00489,2024-07-11,Store,152.32,10,15.23
CUST00267,2024-08-26,Call Center,637.31,7,91.04
CUST00147,2024-11-14,Call Center,490.32,8,61.29
CUST00051,2024-07-13,Call Center,383.38,3,127.79
CUST00543,2025-02-22,Online,117.77,7,16.82
CUST00470,2025-02-16,Store,763.29,1,763.29
CUST00288,2024-05-13,Online,660.23,7,94.32
CUST00236,2024-04-14,Store,500.9,9,55.66
CUST00305,2024-08-22,Store,766.47,6,127.75
CUST00261,2025-01-08,Online,106.56,10,10.66
CUST00249,2024-03-31,Call Center,489.97,10,49.0
CUST00025,2025-03-30,Online,304.84,5,60.97
CUST00183,2025-06-28,Mobile,296.22,9,32.91
CUST00320,2025-04-02,Store,769.55,1,769.55
CUST00218,2025-04-06,Store,18.1,5,3.62
CUST00001,2024-12-26,Call Center,124.05,9,13.78
CUST00263,2024-03-09,Store,129.64,8,16.2
CUST00019,2025-02-16,Mobile,272.79,4,68.2
CUST00011,2024-07-07,Online,155.63,7,22.23
CUST00307,2025-02-21,Store,512.91,3,170.97
CUST00466,2024-07-31,Online,528.66,4,132.16
CUST00182,2024-04-26,Call Center,555.72,2,277.86
CUST00303,2025-05-27,Mobile,177.04,2,88.52
CUST00345,2025-04-19,Store,50.28,6,8.38
CUST00186,2024-09-17,Call Center,772.37,7,110.34
CUST00398,2025-01-03,Mobile,429.33,7,61.33
CUST00474,2024-06-04,Online,235.7,6,39.28
CUST00447,2024-07-19,Store,647.43,4,161.86
CUST00213,2024-12-02,Call Center,60.44,9,6.72
CUST00283,2024-05-13,Store,75.58,5,15.12
CUST00534,2025-02-23,Call Center,35.44,2,17.72
CUST00226,2024-11-17,Call Center,734.32,1,734.32
CUST00443,2025-05-27,Online,625.69,3,208.56
CUST00265,2025-06-11,Online,731.73,4,182.93
CUST00597,2025-03-26,Mobile,58.86,7,8.41
CUST00018,2024-07-23,Store,556.18,8,69.52
CUST00521,2024-09-08,Call Center,733.79,6,122.3
CUST00300,2024-10-15,Call Center,353.77,6,58.96
