order_id,customer_id,product_id,order_date,category,segment,sales_amount,discount_rate,profit_amount
ORD000926,CUST00229,PROD0099,2023-12-23,Furniture,Corporate,870.09,0.024,307.18
ORD000927,CUST00079,PROD0036,2024-12-13,Furniture,Home Office,632.49,0.175,249.77
ORD000928,CUST00137,PROD0116,2024-01-22,Technology,Consumer,727.2,0.247,112.46
ORD000929,CUST00201,PROD0150,2024-09-28,Furniture,Consumer,695.81,0.05,244.48
ORD000930,CUST00099,PROD0099,2025-01-08,Furniture,Home Office,239.0,0.051,89.15
ORD000931,CUST00075,PROD0119,2023-07-03,Furniture,Home Office,993.9,0.266,277.28
ORD000932,CUST00077,PROD0076,2024-12-27,Office Supplies,Home Office,633.9,0.109,77.79
ORD000933,CUST00086,PROD0122,2024-08-28,Office Supplies,Consumer,951.83,0.072,160.64
ORD000934,CUST00189,PROD0133,2025-04-08,Technology,Corporate,166.21,0.187,19.94
ORD000935,CUST00390,PROD0058,2023-12-11,Furniture,Consumer,334.72,0.043,51.69
ORD000936,CUST00359,PROD0026,2024-06-23,Office Supplies,Consumer,938.56,0.18,304.34
ORD000937,CUST00393,PROD0137,2024-11-26,Office Supplies,Corporate,833.3,0.202,311.64
ORD000938,CUST00051,PROD0041,2025-03-07,Technology,Home Office,119.39,0.029,16.4
ORD000939,CUST00134,PROD0139,2023-08-21,Technology,Consumer,805.96,0.173,297.56
ORD000940,CUST00026,PROD0019,2024-08-12,Technology,Consumer,340.32,0.108,39.01
ORD000941,CUST00339,PROD0019,2024-11-23,Technology,Home Office,799.35,0.054,155.35
ORD000942,CUST00327,PROD0036,2023-08-26,Technology,Corporate,678.41,0.152,68.91
ORD000943,CUST00026,PROD0133,2024-10-30,Furniture,Consumer,561.3,0.177,128.12
ORD000944,CUST00374,PROD0005,2025-02-08,Furniture,Corporate,335.73,0.112,64.25
ORD000945,CUST00211,PROD0149,2024-09-21,Technology,Home Office,787.88,0.079,309.41
ORD000946,CUST00124,PROD0092,2023-10-08,Furniture,Consumer,958.66,0.148,293.71
ORD000947,CUST00338,PROD0074,2024-04-02,Furniture,Consumer,225.75,0.094,87.92
ORD000948,CUST00254,PROD0125,2024-06-18,Technology,Consumer,772.49,0.044,161.17
ORD000949,CUST00270,PROD0128,2025-05-08,Furniture,Consumer,362.04,0.079,121.17
ORD000950,CUST00158,PROD0100,2023-12-05,Furniture,Home Office,271.38,0.122,104.44
ORD000951,CUST00074,PROD0091,2024-03-07,Furniture,Corporate,197.33,0.055,65.99
ORD000952,CUST00215,PROD0007,2024-05-05,Technology,Consumer,970.17,0.133,124.11
ORD000953,CUST00058,PROD0069,2024-05-29,Technology,Home Office,450.72,0.084,98.47
ORD000954,CUST00154,PROD0018,2024-09-14,Furniture,Consumer,663.27,0.031,260.81
ORD000955,CUST00127,PROD0135,2025-06-08,Furniture,Home Office,459.65,0.185,58.85
ORD000956,CUST00347,PROD0089,2024-02-28,Technology,Home Office,326.46,0.156,129.81
ORD000957,CUST00036,PROD0023,2025-02-09,Technology,Home Office,660.85,0.222,83.42
ORD000958,CUST00151,PROD0021,2023-10-10,Office Supplies,Home Office,113.42,0.225,32.47
ORD000959,CUST00387,PROD0070,2024-11-07,Technology,Home Office,337.59,0.032,68.96
ORD000960,CUST00199,PROD0047,2023-09-21,Office Supplies,Consumer,845.9,0.13,96.89
ORD000961,CUST00311,PROD0112,2024-12-18,Technology,Corporate,499.22,0.176,143.37
ORD000962,CUST00210,PROD0061,2024-02-21,Technology,Consumer,378.88,0.275,131.27
ORD000963,CUST00296,PROD0108,2023-11-09,Office Supplies,Home Office,595.76,0.231,226.95
ORD000964,CUST00398,PROD0136,2024-08-16,Office Supplies,Consumer,772.85,0.123,128.63
ORD000965,CUST00161,PROD0083,2024-03-19,Furniture,Consumer,972.47,0.037,185.43
ORD000966,CUST00247,PROD0112,2025-06-07,Furniture,Consumer,120.03,0.138,47.78
ORD000967,CUST00341,PROD0046,2025-04-30,Office Supplies,Home Office,550.83,0.292,147.67
ORD000968,CUST00318,PROD0061,2025-03-18,Technology,Corporate,526.9,0.008,143.13
ORD000969,CUST00103,PROD0068,2024-08-09,Office Supplies,Corporate,175.54,0.208,29.87
ORD000970,CUST00322,PROD0094,2024-03-24,Furniture,Corporate,537.34,0.139,120.23
ORD000971,CUST00141,PROD0066,2025-01-16,Furniture,Corporate,195.91,0.016,50.69
ORD000972,CUST00064,PROD0036,2023-07-15,Technology,Corporate,287.39,0.046,31.64
ORD000973,CUST00347,PROD0062,2023-12-27,Furniture,Consumer,983.27,0.155,389.35
ORD000974,CUST00372,PROD0048,2024-06-15,Technology,Consumer,321.59,0.144,100.31
ORD000975,CUST00032,PROD0065,2023-12-29,Technology,Home Office,749.77,0.027,263.09
ORD000976,CUST00129,PROD0021,2023-11-14,Technology,Corporate,67.83,0.289,25.87
ORD000977,CUST00081,PROD0105,2025-03-11,Technology,Corporate,46.93,0.076,17.54
ORD000978,CUST00272,PROD0074,2025-02-27,Technology,Home Office,362.88,0.16,54.49
ORD000979,CUST00328,PROD0066,2024-12-15,Furniture,Consumer,751.46,0.281,140.53
ORD000980,CUST00028,PROD0086,2024-01-12,Technology,Consumer,573.13,0.08,95.87
ORD000981,CUST00281,PROD0113,2024-08-19,Furniture,Consumer,532.87,0.051,95.12
ORD000982,CUST00400,PROD0061,2024-07-09,Technology,Corporate,872.04,0.114,170.22
ORD000983,CUST00189,PROD0139,2024-06-29,Office Supplies,Corporate,465.0,0.059,169.97
ORD000984,CUST00230,PROD0029,2023-08-13,Office Supplies,Consumer,252.75,0.024,68.9
ORD000985,CUST00073,PROD0144,2024-08-11,Furniture,Home Office,177.91,0.016,70.39
ORD000986,CUST00077,PROD0138,2024-12-23,Technology,Corporate,575.68,0.251,104.19
ORD000987,CUST00119,PROD0150,2024-07-02,Office Supplies,Consumer,644.28,0.139,215.1
ORD000988,CUST00358,PROD0006,2023-08-23,Technology,Consumer,621.91,0.164,82.35
ORD000989,CUST00342,PROD0046,2023-08-26,Office Supplies,Corporate,108.58,0.281,13.47
ORD000990,CUST00379,PROD0070,2025-06-27,Furniture,Corporate,303.03,0.067,103.52
ORD000991,CUST00324,PROD0056,2024-06-24,Office Supplies,Home Office,100.88,0.264,36.04
ORD000992,CUST00388,PROD0005,2024-01-10,Furniture,Home Office,866.55,0.278,274.02
ORD000993,CUST00155,PROD0121,2023-07-31,Furniture,Home Office,286.31,0.207,34.47
ORD000994,CUST00131,PROD0045,2025-05-08,Furniture,Consumer,778.47,0.155,176.7
ORD000995,CUST00263,PROD0139,2024-01-08,Technology,Corporate,74.77,0.227,8.0
ORD000996,CUST00179,PROD0063,2024-02-16,Furniture,Home Office,676.74,0.206,257.44
ORD000997,CUST00307,PROD0009,2024-10-31,Technology,Consumer,782.87,0.133,269.47
ORD000998,CUST00140,PROD0075,2025-03-27,Technology,Home Office,698.05,0.155,273.68
ORD000999,CUST00062,PROD0134,2023-10-29,Technology,Home Office,86.16,0.188,22.99
ORD001000,CUST00020,PROD0139,2024-03-17,Technology,Home Office,941.45,0.284,136.47
ORD001001,CUST00369,PROD0071,2024-09-24,Office Supplies,Consumer,943.2,0.123,174.97
ORD001002,CUST00115,PROD0096,2023-12-31,Technology,Consumer,256.96,0.268,46.38
ORD001003,CUST00245,PROD0107,2024-09-07,Technology,Home Office,362.67,0.016,40.0
ORD001004,CUST00139,PROD0073,2024-05-31,Technology,Corporate,64.11,0.039,24.64
ORD001005,CUST00382,PROD0067,2025-01-02,Office Supplies,Corporate,245.82,0.195,43.39
ORD001006,CUST00198,PROD0090,2025-01-28,Furniture,Home Office,414.08,0.241,93.35
ORD001007,CUST00274,PROD0097,2023-09-16,Technology,Corporate,718.61,0.16,99.64
ORD001008,CUST00116,PROD0023,2024-05-24,Furniture,Home Office,814.14,0.247,273.18
ORD001009,CUST00149,PROD0112,2024-07-13,Office Supplies,Consumer,55.13,0.017,9.62
ORD001010,CUST00064,PROD0122,2023-12-10,Office Supplies,Consumer,621.12,0.144,111.08
ORD001011,CUST00125,PROD0011,2023-10-29,Technology,Home Office,386.07,0.024,106.21
ORD001012,CUST00043,PROD0126,2024-04-05,Office Supplies,Home Office,185.9,0.155,25.67
ORD001013,CUST00286,PROD0040,2024-10-17,Office Supplies,Home Office,711.65,0.159,273.87
ORD001014,CUST00216,PROD0057,2024-02-04,Office Supplies,Home Office,508.32,0.099,187.29
ORD001015,CUST00215,PROD0083,2024-10-08,Technology,Corporate,720.99,0.127,84.48
ORD001016,CUST00259,PROD0067,2024-03-14,Technology,Consumer,675.89,0.172,210.05
ORD001017,CUST00051,PROD0048,2023-12-05,Technology,Consumer,57.82,0.072,10.91
ORD001018,CUST00348,PROD0141,2025-02-03,Furniture,Home Office,504.77,0.196,146.6
ORD001019,CUST00245,PROD0017,2025-04-28,Furniture,Home Office,754.55,0.238,191.66
ORD001020,CUST00169,PROD0095,2023-10-31,Technology,Home Office,26.48,0.207,4.38
ORD001021,CUST00365,PROD0146,2025-01-19,Furniture,Corporate,458.87,0.179,49.89
ORD001022,CUST00012,PROD0073,2023-08-05,Technology,Corporate,808.91,0.285,192.97
ORD001023,CUST00140,PROD0071,2025-03-17,Furniture,Consumer,206.67,0.241,24.69
ORD001024,CUST00011,PROD0105,2024-02-16,Office Supplies,Consumer,167.15,0.296,50.9
ORD001025,CUST00092,PROD0016,2025-04-01,Furniture,Home Office,430.88,0.072,87.48
ORD001026,CUST00302,PROD0077,2024-06-26,Office Supplies,Home Office,51.54,0.223,16.68
ORD001027,CUST00062,PROD0149,2025-03-31,Office Supplies,Consumer,740.51,0.044,193.86
ORD001028,CUST00297,PROD0123,2025-02-25,Office Supplies,Home Office,52.58,0.197,13.65
ORD001029,CUST00244,PROD0041,2025-04-03,Office Supplies,Home Office,474.74,0.108,87.17
ORD001030,CUST00016,PROD0098,2024-04-09,Technology,Consumer,277.56,0.193,103.52
ORD001031,CUST00128,PROD0105,2024-10-26,Office Supplies,Consumer,325.77,0.26,90.97
ORD001032,CUST00353,PROD0070,2023-07-15,Office Supplies,Consumer,763.98,0.071,114.54
ORD001033,CUST00065,PROD0065,2023-12-03,Technology,Corporate,690.52,0.196,109.35
ORD001034,CUST00370,PROD0112,2024-11-18,Furniture,Home Office,836.98,0.013,119.02
ORD001035,CUST00121,PROD0024,2025-03-30,Technology,Home Office,286.24,0.025,79.35
ORD001036,CUST00205,PROD0070,2023-11-01,Furniture,Consumer,630.58,0.262,176.65
ORD001037,CUST00030,PROD0046,2023-12-04,Office Supplies,Corporate,311.14,0.103,98.61
ORD001038,CUST00152,PROD0067,2024-11-25,Office Supplies,Corporate,408.17,0.16,91.67
ORD001039,CUST00145,PROD0112,2023-11-13,Furniture,Corporate,383.39,0.028,79.03
ORD001040,CUST00269,PROD0072,2025-03-05,Office Supplies,Home Office,51.27,0.262,9.7
ORD001041,CUST00107,PROD0141,2024-06-24,Furniture,Corporate,730.13,0.056,180.7
ORD001042,CUST00153,PROD0095,2024-11-04,Furniture,Home Office,536.78,0.28,105.63
ORD001043,CUST00197,PROD0122,2025-02-11,Technology,Consumer,221.3,0.248,84.39
ORD001044,CUST00078,PROD0098,2023-11-03,Office Supplies,Corporate,594.31,0.101,158.34
ORD001045,CUST00226,PROD0023,2025-04-28,Technology,Home Office,629.74,0.204,153.01
ORD001046,CUST00014,PROD0112,2023-08-18,Furniture,Corporate,741.5,0.135,171.86
ORD001047,CUST00248,PROD0127,2024-08-17,Office Supplies,Home Office,970.95,0.166,239.11
ORD001048,CUST00311,PROD0135,2024-11-02,Office Supplies,Consumer,696.64,0.213,272.29
ORD001049,CUST00092,PROD0142,2025-03-21,Technology,Corporate,487.28,0.055,167.86
ORD001050,CUST00066,PROD0063,2024-08-18,Office Supplies,Corporate,585.07,0.264,110.21
ORD001051,CUST00395,PROD0005,2024-12-19,Office Supplies,Corporate,359.23,0.078,106.24
ORD001052,CUST00353,PROD0116,2024-09-22,Technology,Home Office,438.88,0.25,122.57
ORD001053,CUST00359,PROD0029,2023-08-08,Furniture,Consumer,448.89,0.223,145.43
ORD001054,CUST00140,PROD0057,2024-12-09,Technology,Home Office,656.84,0.207,87.68
ORD001055,CUST00006,PROD0130,2023-11-10,Technology,Consumer,501.01,0.193,84.4
ORD001056,CUST00215,PROD0037,2024-03-25,Technology,Corporate,674.79,0.135,246.74
ORD001057,CUST00062,PROD0005,2024-01-19,Office Supplies,Home Office,119.89,0.143,19.23
ORD001058,CUST00168,PROD0079,2025-02-13,Office Supplies,Consumer,977.73,0.292,124.46
ORD001059,CUST00254,PROD0085,2024-10-11,Furniture,Home Office,640.76,0.043,216.68
ORD001060,CUST00204,PROD0003,2024-02-17,Furniture,Consumer,699.33,0.059,111.28
ORD001061,CUST00098,PROD0040,2024-08-02,Office Supplies,Corporate,642.73,0.267,109.64
ORD001062,CUST00399,PROD0067,2024-07-07,Furniture,Consumer,248.84,0.115,38.81
ORD001063,CUST00030,PROD0104,2023-12-30,Technology,Corporate,344.86,0.082,68.42
ORD001064,CUST00071,PROD0056,2025-06-01,Office Supplies,Home Office,295.73,0.116,82.19
ORD001065,CUST00045,PROD0082,2023-12-04,Furniture,Consumer,617.54,0.096,221.88
ORD001066,CUST00082,PROD0132,2025-06-05,Furniture,Corporate,869.51,0.088,277.24
ORD001067,CUST00392,PROD0099,2023-12-13,Office Supplies,Corporate,764.95,0.256,222.58
ORD001068,CUST00311,PROD0116,2024-11-26,Technology,Home Office,126.9,0.038,48.3
ORD001069,CUST00189,PROD0049,2025-06-23,Furniture,Home Office,291.97,0.209,101.33
ORD001070,CUST00219,PROD0092,2024-03-30,Technology,Corporate,741.3,0.004,80.97
ORD001071,CUST00100,PROD0129,2024-05-05,Furniture,Corporate,192.5,0.062,43.11
ORD001072,CUST00230,PROD0020,2024-03-27,Technology,Consumer,457.45,0.155,90.17
ORD001073,CUST00301,PROD0042,2024-11-20,Technology,Corporate,110.72,0.273,18.73
ORD001074,CUST00199,PROD0035,2025-06-07,Technology,Consumer,177.23,0.24,34.32
ORD001075,CUST00394,PROD0003,2025-03-03,Office Supplies,Consumer,899.92,0.071,351.06
ORD001076,CUST00276,PROD0081,2024-07-14,Technology,Home Office,771.36,0.047,119.88
ORD001077,CUST00240,PROD0078,2023-09-13,Technology,Corporate,883.76,0.037,129.8
ORD001078,CUST00229,PROD0089,2025-03-12,Furniture,Corporate,460.82,0.249,149.22
ORD001079,CUST00140,PROD0089,2023-09-27,Office Supplies,Home Office,139.38,0.07,20.22
ORD001080,CUST00360,PROD0042,2024-04-19,Office Supplies,Home Office,822.86,0.016,160.55
ORD001081,CUST00324,PROD0104,2024-06-22,Office Supplies,Home Office,420.19,0.277,112.51
ORD001082,CUST00297,PROD0070,2024-11-20,Office Supplies,Consumer,926.99,0.039,233.2
ORD001083,CUST00362,PROD0009,2023-09-17,Technology,Consumer,886.19,0.168,311.19
ORD001084,CUST00089,PROD0129,2024-10-21,Technology,Corporate,271.41,0.18,84.72
ORD001085,CUST00080,PROD0137,2024-12-16,Furniture,Corporate,946.98,0.271,127.66
ORD001086,CUST00378,PROD0074,2024-03-21,Technology,Consumer,560.84,0.112,100.51
ORD001087,CUST00061,PROD0008,2024-02-04,Technology,Consumer,791.09,0.127,233.91
ORD001088,CUST00358,PROD0033,2023-10-07,Office Supplies,Consumer,266.74,0.105,94.05
ORD001089,CUST00087,PROD0119,2023-09-17,Furniture,Consumer,377.36,0.091,55.04
ORD001090,CUST00339,PROD0144,2024-01-26,Furniture,Home Office,654.32,0.085,196.58
ORD001091,CUST00364,PROD0050,2024-03-08,Technology,Home Office,274.71,0.256,59.69
ORD001092,CUST00142,PROD0011,2024-05-28,Furniture,Corporate,211.16,0.295,51.04
ORD001093,CUST00077,PROD0104,2023-08-14,Technology,Corporate,121.25,0.238,39.78
ORD001094,CUST00344,PROD0037,2025-05-18,Technology,Home Office,705.54,0.264,273.91
ORD001095,CUST00132,PROD0025,2024-02-10,Furniture,Corporate,463.04,0.01,163.88
ORD001096,CUST00099,PROD0069,2024-12-15,Furniture,Home Office,658.73,0.03,117.02
ORD001097,CUST00104,PROD0140,2024-06-29,Technology,Consumer,753.64,0.172,271.28
ORD001098,CUST00256,PROD0026,2025-04-10,Office Supplies,Corporate,407.64,0.221,96.77
ORD001099,CUST00381,PROD0044,2024-07-11,Furniture,Corporate,434.06,0.263,141.8
ORD001100,CUST00206,PROD0096,2024-11-10,Technology,Home Office,381.31,0.155,64.37
ORD001101,CUST00095,PROD0003,2024-11-25,Office Supplies,Consumer,803.5,0.202,209.99
ORD001102,CUST00269,PROD0116,2025-02-15,Office Supplies,Consumer,471.53,0.062,184.6
ORD001103,CUST00150,PROD0116,2023-09-08,Furniture,Consumer,467.14,0.094,144.84
ORD001104,CUST00167,PROD0052,2024-09-08,Technology,Corporate,741.41,0.016,99.16
ORD001105,CUST00286,PROD0146,2025-06-23,Technology,Corporate,144.22,0.115,28.75
ORD001106,CUST00073,PROD0082,2025-06-08,Technology,Home Office,894.16,0.245,200.38
ORD001107,CUST00227,PROD0001,2023-08-22,Office Supplies,Home Office,817.19,0.011,130.27
ORD001108,CUST00185,PROD0105,2023-12-25,Furniture,Home Office,841.59,0.144,185.0
ORD001109,CUST00077,PROD0001,2023-12-23,Office Supplies,Consumer,924.97,0.279,244.36
ORD001110,CUST00144,PROD0083,2023-11-29,Furniture,Home Office,125.38,0.227,12.92
ORD001111,CUST00077,PROD0085,2023-09-20,Office Supplies,Corporate,73.59,0.046,17.15
ORD001112,CUST00132,PROD0037,2023-12-01,Technology,Consumer,952.34,0.195,200.56
ORD001113,CUST00155,PROD0003,2024-03-15,Office Supplies,Home Office,440.17,0.024,106.74
ORD001114,CUST00092,PROD0092,2024-09-23,Technology,Consumer,198.43,0.106,79.0
ORD001115,CUST00133,PROD0134,2023-07-17,Technology,Corporate,956.54,0.057,161.53
ORD001116,CUST00084,PROD0128,2025-05-18,Office Supplies,Home Office,982.71,0.123,145.04
ORD001117,CUST00307,PROD0099,2024-07-16,Furniture,Home Office,29.26,0.089,9.34
ORD001118,CUST00008,PROD0097,2023-12-20,Office Supplies,Corporate,644.07,0.145,237.46
ORD001119,CUST00097,PROD0013,2024-08-03,Furniture,Corporate,475.51,0.178,119.27
ORD001120,CUST00123,PROD0020,2024-06-20,Technology,Corporate,797.97,0.026,225.96
ORD001121,CUST00306,PROD0138,2024-10-10,Technology,Corporate,594.86,0.287,120.69
ORD001122,CUST00106,PROD0028,2024-04-11,Technology,Consumer,644.54,0.118,124.15
ORD001123,CUST00366,PROD0034,2024-03-13,Technology,Corporate,894.52,0.026,132.92
ORD001124,CUST00355,PROD0020,2024-12-15,Office Supplies,Home Office,88.87,0.089,29.81
ORD001125,CUST00060,PROD0101,2025-06-08,Furniture,Consumer,887.78,0.137,203.1
ORD001126,CUST00365,PROD0144,2024-07-29,Furniture,Corporate,377.44,0.009,80.42
ORD001127,CUST00373,PROD0006,2024-11-20,Technology,Consumer,445.68,0.097,160.98
ORD001128,CUST00192,PROD0010,2024-06-14,Furniture,Consumer,203.46,0.023,70.32
ORD001129,CUST00116,PROD0046,2024-06-03,Technology,Home Office,535.46,0.284,57.46
ORD001130,CUST00125,PROD0056,2024-12-24,Furniture,Corporate,295.91,0.09,94.92
ORD001131,CUST00067,PROD0120,2025-02-17,Furniture,Consumer,162.5,0.126,42.04
ORD001132,CUST00056,PROD0063,2023-08-02,Furniture,Home Office,301.28,0.178,45.43
ORD001133,CUST00088,PROD0078,2025-06-01,Technology,Consumer,434.99,0.262,155.15
ORD001134,CUST00004,PROD0042,2024-10-04,Technology,Home Office,202.25,0.254,55.83
ORD001135,CUST00025,PROD0099,2023-12-27,Technology,Home Office,216.41,0.085,63.07
ORD001136,CUST00178,PROD0094,2025-01-25,Furniture,Corporate,535.27,0.206,62.6
ORD001137,CUST00115,PROD0111,2024-04-09,Office Supplies,Consumer,867.89,0.201,306.04
ORD001138,CUST00011,PROD0120,2025-04-28,Furniture,Consumer,362.58,0.161,90.58
ORD001139,CUST00171,PROD0131,2023-10-18,Office Supplies,Corporate,192.52,0.156,41.92
ORD001140,CUST00241,PROD0110,2023-07-13,Furniture,Home Office,747.79,0.113,194.32
ORD001141,CUST00081,PROD0086,2024-12-27,Office Supplies,Consumer,969.47,0.249,115.98
ORD001142,CUST00182,PROD0087,2024-07-19,Office Supplies,Home Office,336.91,0.229,121.36
ORD001143,CUST00160,PROD0148,2024-01-10,Furniture,Home Office,985.07,0.176,207.48
ORD001144,CUST00324,PROD0148,2023-10-02,Office Supplies,Corporate,328.74,0.297,129.19
ORD001145,CUST00059,PROD0068,2025-01-25,Technology,Consumer,369.38,0.191,135.79
ORD001146,CUST00082,PROD0074,2023-12-20,Furniture,Corporate,447.7,0.119,177.64
ORD001147,CUST00048,PROD0001,2024-06-29,Office Supplies,Corporate,960.97,0.07,177.12
ORD001148,CUST00170,PROD0041,2025-06-26,Office Supplies,Corporate,473.61,0.22,134.69
ORD001149,CUST00164,PROD0035,2024-11-07,Technology,Consumer,912.82,0.201,199.19
ORD001150,CUST00076,PROD0071,2024-04-02,Office Supplies,Corporate,179.61,0.125,48.35
ORD001151,CUST00323,PROD0057,2024-07-22,Office Supplies,Consumer,475.13,0.273,124.19
ORD001152,CUST00098,PROD0121,2025-03-25,Technology,Consumer,873.58,0.004,215.68
ORD001153,CUST00171,PROD0130,2025-04-13,Technology,Home Office,431.43,0.292,84.2
ORD001154,CUST00366,PROD0103,2024-11-13,Furniture,Home Office,604.32,0.205,178.38
ORD001155,CUST00227,PROD0036,2023-07-13,Furniture,Home Office,470.29,0.258,90.44
ORD001156,CUST00212,PROD0111,2024-04-28,Office Supplies,Home Office,913.99,0.103,122.83
ORD001157,CUST00175,PROD0086,2024-04-20,Office Supplies,Home Office,243.21,0.005,26.03
ORD001158,CUST00397,PROD0115,2024-04-22,Furniture,Home Office,83.7,0.14,18.17
ORD001159,CUST00289,PROD0129,2025-03-09,Furniture,Consumer,802.89,0.102,230.63
ORD001160,CUST00356,PROD0146,2023-11-09,Office Supplies,Consumer,258.89,0.192,26.72
ORD001161,CUST00309,PROD0089,2023-07-20,Technology,Consumer,879.12,0.006,349.89
ORD001162,CUST00272,PROD0133,2023-07-23,Technology,Corporate,199.72,0.124,27.27
ORD001163,CUST00255,PROD0150,2023-07-15,Office Supplies,Consumer,885.49,0.148,225.63
ORD001164,CUST00077,PROD0063,2025-05-04,Furniture,Home Office,183.17,0.058,51.47
ORD001165,CUST00179,PROD0094,2024-02-03,Office Supplies,Consumer,229.37,0.204,48.23
ORD001166,CUST00164,PROD0137,2025-02-25,Office Supplies,Home Office,475.14,0.288,120.69
ORD001167,CUST00077,PROD0111,2024-08-21,Office Supplies,Corporate,43.34,0.022,11.13
ORD001168,CUST00073,PROD0130,2023-09-06,Furniture,Consumer,892.18,0.081,323.64
ORD001169,CUST00120,PROD0033,2025-05-29,Technology,Home Office,283.02,0.107,108.99
ORD001170,CUST00387,PROD0038,2024-08-18,Technology,Consumer,619.04,0.19,66.89
ORD001171,CUST00045,PROD0076,2025-01-21,Office Supplies,Corporate,415.47,0.215,58.81
ORD001172,CUST00203,PROD0030,2024-07-20,Office Supplies,Corporate,711.04,0.28,87.85
ORD001173,CUST00139,PROD0103,2025-03-02,Furniture,Corporate,764.14,0.18,243.82
ORD001174,CUST00227,PROD0002,2024-03-21,Technology,Corporate,739.23,0.019,244.44
ORD001175,CUST00111,PROD0106,2024-07-13,Technology,Consumer,607.92,0.072,181.28
ORD001176,CUST00301,PROD0150,2025-05-01,Technology,Home Office,617.1,0.196,213.5
ORD001177,CUST00174,PROD0113,2024-01-21,Office Supplies,Consumer,26.14,0.008,5.03
ORD001178,CUST00265,PROD0088,2025-02-23,Technology,Home Office,824.67,0.251,145.8
ORD001179,CUST00171,PROD0073,2023-07-24,Technology,Home Office,118.01,0.097,25.2
ORD001180,CUST00396,PROD0030,2023-11-15,Furniture,Consumer,762.14,0.24,107.86
ORD001181,CUST00022,PROD0021,2024-11-08,Technology,Home Office,615.17,0.084,161.95
